Id,Label,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,modularity_class,eigencentrality
ABAVIJ,,18,15.6261,7,0.348668,0.390546,0.000024,0,4,0.023288
ABAVUV,,15,13.28274,7,0.345738,0.382184,0.000015,0,4,0.020114
BASJUB,,3,2.441409,8,0.284866,0.307374,0,0,4,0.004296
BIKMAL,,12,9.895356,7,0.326161,0.360222,0.000006,0,4,0.015216
BOWDIC,,24,20.723261,7,0.357542,0.403555,0.000042,0,4,0.029825
CIKPEU,,21,17.60321,7,0.358432,0.40203,0.000031,0,4,0.027003
CUZBUW,,29,25.16938,7,0.370656,0.418002,0.000065,0,4,0.037246
DIBQEM,,16,13.516174,7,0.350578,0.387446,0.000018,0,4,0.020915
EKEXOI,,20,17.251163,7,0.349303,0.389273,0.000036,0,4,0.021387
ERUNIQ,,23,20.158649,7,0.358655,0.40556,0.000042,0,4,0.030585
ESEQUO,,27,23.153766,7,0.365482,0.41045,0.000061,0,4,0.029306
JODGAM,,7,5.957956,8,0.295688,0.323375,0.000015,0,4,0.007544
JODGIU,,21,18.196082,7,0.355556,0.398297,0.000059,0,4,0.027448
JOPGOM,,34,28.593944,7,0.360451,0.411235,0.000091,0,4,0.032118
NEVVIU01,,17,14.33722,6,0.348036,0.384838,0.000018,0,4,0.02135
VEFMAW,,9,7.384111,8,0.31441,0.346234,0.000004,0,4,0.011109
XADDUD,,15,12.336345,8,0.325976,0.364811,0.000033,0,4,0.016302
XAMGUQ,,10,8.328829,8,0.32287,0.354146,0.000011,0,4,0.012939
YODRAM,,13,11.449089,7,0.330465,0.366241,0.000009,0,4,0.017058
ABAVOP,,17,14.699143,7,0.349727,0.386611,0.000043,0,4,0.019431
ABAYOU,,32,27.578573,7,0.390773,0.43881,0.000158,0,4,0.039057
CAXZOS,,15,13.192774,8,0.334301,0.371619,0.000026,0,4,0.01724
CEJFOO,,11,9.273943,7,0.338425,0.37266,0.000023,0,4,0.017387
CUSBUP,,4,3.299083,8,0.289012,0.311682,0.000016,0,4,0.004291
DUVNIS,,27,23.249708,7,0.371134,0.415633,0.000162,0,4,0.031092
JODGEQ,,2,1.618733,8,0.27679,0.295507,0,0,4,0.002914
KOHLIE,,9,7.618726,7,0.314926,0.343324,0.000007,0,4,0.009888
NERVOV,,11,9.452174,7,0.317006,0.348648,0.000035,0,4,0.01071
NEVVIU02,,11,9.476031,7,0.344292,0.376567,0.000024,0,4,0.015482
OCUGAX,,12,9.916437,7,0.342043,0.378596,0.000017,0,4,0.016783
OJOBAS,,21,18.246202,7,0.350365,0.393581,0.000039,0,4,0.025864
SOWTIJ,,5,4.095486,8,0.287425,0.310917,0.000001,0,4,0.005601
VEDFUH,,18,15.655724,7,0.348036,0.386318,0.000024,0,4,0.021803
XAVQIU01,,25,20.900275,7,0.364788,0.405386,0.000109,0,4,0.02494
XUBKOU,,13,10.895586,7,0.327645,0.360367,0.000014,0,4,0.013641
BEDPAE,,8,6.660678,7,0.311351,0.339765,0.000003,0,4,0.009451
BELTUJ,,13,10.843722,7,0.328767,0.364,0.000005,0,4,0.018082
DAFHEZ,,21,17.671851,7,0.359326,0.402174,0.000037,0,4,0.028404
DIDBAV,,23,19.897887,7,0.345324,0.390158,0.00004,0,4,0.023633
ERUNUC,,22,19.792896,8,0.344292,0.390952,0.000031,0,4,0.027034
MOXDIN,,38,32.683281,7,0.374756,0.428671,0.000113,0,4,0.041101
POSGUB,,15,12.420167,7,0.331225,0.370077,0.000047,0,4,0.019923
RAKBIO01,,10,8.461735,8,0.331225,0.363579,0.000005,0,4,0.014144
TATSIS,,21,18.090627,6,0.361582,0.402257,0.000038,0,4,0.026949
XALMII,,8,6.841774,8,0.318584,0.350806,0.000002,0,4,0.01159
ABIWOX,,11,9.334528,7,0.342246,0.37598,0.000014,0,4,0.015293
AVUCEA,,25,21.410861,7,0.354244,0.396825,0.000082,0,4,0.023412
BUKLOJ,,31,26.785379,7,0.370895,0.419713,0.000071,0,4,0.036815
CEKHIL,,4,3.34109,7,0.306057,0.328729,0.000001,0,4,0.006147
CEYPUT,,24,20.495036,8,0.354898,0.400905,0.000054,0,4,0.028914
CEYPUT01,,22,19.241863,7,0.359775,0.402526,0.000033,0,4,0.028193
CIFMIP,,23,19.678362,7,0.365482,0.405733,0.000084,0,4,0.024286
DEGMAG01,,7,5.890024,8,0.31876,0.34635,0.000008,0,4,0.008832
DIXKOL,,12,9.92665,8,0.330086,0.36391,0.000008,0,4,0.014493
EXUXEC,,14,12.21733,8,0.330844,0.36727,0.000013,0,4,0.016471
FUVYOL,,8,6.543157,7,0.331797,0.359367,0.000017,0,4,0.010803
GAGWOB,,9,7.443031,8,0.325424,0.355332,0.000009,0,4,0.011666
GIZVER,,9,7.510353,7,0.31631,0.342803,0.00001,0,4,0.008705
HIDSEV,,7,5.931551,8,0.294178,0.319221,0.000008,0,4,0.005406
HIDSIZ,,4,3.299692,7,0.312534,0.335065,0.000001,0,4,0.006718
HURGEH,,30,25.744229,8,0.373057,0.421329,0.000113,0,4,0.034866
HURGOR,,21,17.762334,8,0.357986,0.401682,0.000039,0,4,0.026215
IGAHED,,10,8.674795,8,0.316658,0.344031,0.00005,0,4,0.008525
JOPGUS,,35,29.903062,6,0.388402,0.436169,0.00016,0,4,0.040382
KUHNEI,,10,8.602956,8,0.32858,0.357221,0.000052,0,4,0.010553
NEJQAX,,6,4.997161,7,0.321429,0.347884,0.000003,0,4,0.009086
QUTTII,,12,10.249161,7,0.318937,0.348504,0.000089,0,4,0.009056
RAKBIO02,,10,8.255618,7,0.34184,0.37333,0.000016,0,4,0.013818
TATSIS01,,24,21.501951,7,0.356656,0.398615,0.000054,0,4,0.029393
UWUKII,,6,4.885184,8,0.324324,0.352641,0.000003,0,4,0.00984
WEMKEG,,18,15.512223,7,0.369705,0.410396,0.000024,0,4,0.028399
XAPSIS,,25,21.53739,7,0.358655,0.403526,0.000069,0,4,0.026368
XAVQIU,,26,22.437767,7,0.369942,0.414736,0.000078,0,4,0.029355
YIPFIO,,18,15.052792,7,0.359551,0.397574,0.000097,0,4,0.021994
DUVNIS01,,28,23.688882,6,0.365714,0.409317,0.000133,0,4,0.027138
MOXDIN01,,27,23.069959,7,0.357542,0.404588,0.000073,0,4,0.027979
PENNON,,4,3.428772,7,0.295992,0.31808,0.000001,0,4,0.005109
UFUKUB03,,11,9.20535,7,0.337237,0.370796,0.000014,0,4,0.014811
VEDFER,,22,19.456231,7,0.356877,0.400818,0.000026,0,4,0.028463
VEMTAJ01,,24,20.26649,8,0.349939,0.395635,0.000055,0,4,0.025586
ZEFLAZ01,,5,4.407403,8,0.27934,0.30156,0.000003,0,4,0.003733
AHETAK,,24,21.090878,7,0.367816,0.412045,0.000055,0,4,0.032072
BAKJII,,19,16.121132,7,0.349727,0.388633,0.000038,0,4,0.022049
BAKJOO,,18,15.704846,7,0.34184,0.380332,0.000033,0,4,0.020737
BIPXIK,,16,13.996731,7,0.338425,0.376075,0.000019,0,4,0.019825
DIDBID,,17,15.165389,7,0.335079,0.375327,0.000012,0,4,0.020996
DIDBOJ,,19,16.540653,8,0.335274,0.377526,0.000032,0,4,0.021276
EDAJUP01,,8,6.571427,7,0.315789,0.343151,0.000009,0,4,0.009928
JEDVUM,,22,18.410692,7,0.348879,0.388347,0.000089,0,4,0.022013
LUWZUZ01,,5,4.282671,8,0.296907,0.32035,0.000015,0,4,0.005484
NEVVAM,,15,12.318777,8,0.350578,0.391877,0.000014,0,4,0.02269
OKEHIW,,11,9.271317,8,0.331606,0.364083,0.000015,0,4,0.013233
RUYGAV,,18,15.292441,7,0.359551,0.400442,0.000031,0,4,0.02562
SEQSOY,,17,14.321941,8,0.340828,0.380535,0.000028,0,4,0.020605
SIDXUB,,11,9.243995,8,0.335274,0.367799,0.000021,0,4,0.015942
TOHQEO,,15,12.924812,8,0.338425,0.37703,0.000012,0,4,0.021753
VEDFAN,,22,19.162408,7,0.35468,0.398041,0.000048,0,4,0.026749
VEDGIW,,13,11.547729,8,0.340828,0.377844,0.00001,0,4,0.019319
VEGMIE01,,25,21.291562,8,0.359775,0.406862,0.000084,0,4,0.028178
VODNOS,,22,19.013794,7,0.349727,0.393758,0.000026,0,4,0.027621
AFENOQ,,4,3.218948,8,0.295233,0.318469,0.000002,0,4,0.005151
AFENOQ01,,3,2.407646,8,0.283604,0.304365,0.000002,0,4,0.00341
ALIXID,,9,7.646721,6,0.330654,0.359462,0.000012,0,4,0.01099
CAQKAJ,,17,14.38747,7,0.351648,0.389521,0.000045,0,4,0.019668
COZMUA,,12,10.101887,7,0.330844,0.365761,0.000015,0,4,0.014673
FEVDER,,14,12.281519,7,0.338425,0.373301,0.000016,0,4,0.017408
FIYQIQ,,6,5.306715,7,0.292832,0.316125,0.000002,0,4,0.00536
FUDHET,,10,8.736928,7,0.309511,0.339608,0.000016,0,4,0.008991
GIWFUP01,,5,4.229036,8,0.291056,0.315228,0.000002,0,4,0.00481
IWEQEH,,4,3.396516,8,0.299221,0.325947,0.000003,0,4,0.005693
JEJYUV,,9,7.430756,7,0.319822,0.349475,0.000008,0,4,0.010521
LAVYEN,,12,10.2326,7,0.350365,0.38464,0.000023,0,4,0.018323
NEKMUN,,2,1.705367,8,0.267658,0.285933,0,0,4,0.002237
QUTTII01,,8,6.968671,8,0.284726,0.312971,0.000027,0,4,0.005482
RIHJUO,,11,9.62342,7,0.336056,0.369535,0.00003,0,4,0.013535
TEMCUM,,7,5.795093,7,0.33218,0.363682,0.000007,0,4,0.011396
UFUKUB01,,17,14.49026,7,0.341637,0.379233,0.000028,0,4,0.018094
XADDOX,,10,8.460466,7,0.333913,0.366704,0.000009,0,4,0.013459
XEVSIB,,13,11.111848,7,0.345324,0.379084,0.000043,0,4,0.014831
XEVSIB01,,13,10.898707,7,0.347826,0.383631,0.000042,0,4,0.017496
AXINAX01,,21,17.89804,7,0.360225,0.401947,0.00005,0,4,0.025728
AGAFAS,,20,17.176133,7,0.36272,0.404406,0.000024,0,4,0.029199
ERUNOW,,26,23.123198,7,0.358432,0.405675,0.000041,0,4,0.032625
FEXCAO01,,9,7.554046,8,0.32107,0.355985,0.000005,0,4,0.013297
GEGGEG01,,6,5.153549,8,0.289884,0.314331,0.000021,0,4,0.004398
HABZEQ,,13,10.932208,7,0.346154,0.379783,0.000031,0,4,0.01634
HAJYAV,,16,13.49077,7,0.359326,0.396362,0.000026,0,4,0.021906
INEXEG,,5,4.225625,8,0.295688,0.319841,0.000006,0,4,0.005224
KULLAG,,9,7.414152,7,0.331606,0.36319,0.000005,0,4,0.014012
LUYSOP,,38,33.034573,6,0.377953,0.430469,0.000117,0,4,0.041649
RORVAX,,8,6.704329,7,0.336842,0.36505,0.00001,0,4,0.012279
USAYOE,,10,8.333893,7,0.326716,0.360553,0.000006,0,4,0.014446
VEGXOW,,4,3.292185,8,0.291351,0.317109,0.000001,0,4,0.005426
WIMWEW,,18,15.40109,7,0.354898,0.394101,0.000031,0,4,0.022809
WUMDUF,,13,11.101392,7,0.344086,0.381229,0.000017,0,4,0.018437
XUDVAV,,18,15.845211,7,0.352078,0.393064,0.000019,0,4,0.024026
AXINIF,,18,15.390324,7,0.349727,0.390918,0.00002,0,4,0.023173
BOWDOI,,18,15.395047,7,0.35468,0.395664,0.00002,0,4,0.02604
BUKPAZ,,6,4.948526,8,0.319114,0.349545,0.000001,0,4,0.011371
COWROX,,11,9.07447,7,0.334495,0.368552,0.000003,0,4,0.018656
COXFOL,,18,15.088709,7,0.34657,0.386496,0.000026,0,4,0.020801
ETUWOG,,23,19.74548,7,0.351005,0.39296,0.000046,0,4,0.023892
KESFIA,,16,13.653611,8,0.338824,0.378886,0.000029,0,4,0.018938
LOMQOV,,41,35.386992,7,0.386059,0.4406,0.000125,0,4,0.046642
TAHYUZ,,14,11.847893,7,0.337434,0.370002,0.000029,0,4,0.015166
TIVYAZ,,35,30.271176,7,0.377705,0.430506,0.000112,0,4,0.038969
VACKUI,,9,7.689654,7,0.328767,0.360152,0.000005,0,4,0.012715
VEGMIE,,17,14.905664,7,0.351648,0.391629,0.000023,0,4,0.021974
XAFFIV,,2,1.742127,7,0.284585,0.303555,0,0,4,0.003107
XIHSEN,,16,13.492791,7,0.334495,0.374227,0.000014,0,4,0.01914
YATDOP,,7,6.061636,7,0.311688,0.341605,0.000002,0,4,0.010231
AZIHOI,,20,17.157111,7,0.366645,0.407531,0.000048,0,4,0.026471
BUKLOJ01,,35,30.402406,8,0.359775,0.41381,0.000079,0,4,0.036503
DERBIO,,23,20.108473,7,0.365482,0.410565,0.000027,0,4,0.032557
FIFNOY01,,6,5.330475,8,0.294629,0.319267,0.000003,0,4,0.006365
FIFNOY02,,4,3.504379,8,0.282908,0.304464,0.000007,0,4,0.003741
FUMJAZ01,,12,10.29669,8,0.317006,0.352741,0.000009,0,4,0.013458
BAKJEE,,14,12.0836,7,0.326716,0.363885,0.000029,0,4,0.015573
FIFNOY,,6,5.152487,8,0.283744,0.310165,0.000012,0,4,0.004848
FISQEG,,17,14.518697,7,0.339423,0.378394,0.000022,0,4,0.02005
NOMPIQ,,18,15.417554,7,0.347826,0.387909,0.000026,0,4,0.022318
QEBGEL,,1,0.888985,8,0.246364,0.261283,0,0,4,0.001034
QUJHIN,,6,5.025538,8,0.283884,0.31076,0.000004,0,4,0.005261
BIKMAL01,,10,8.49491,7,0.322328,0.35484,0.000007,0,4,0.011891
DACZUF,,8,7.005106,8,0.316658,0.34597,0.000007,0,4,0.009932
FEXCES,,8,6.654419,7,0.326901,0.359222,0.000005,0,4,0.01217
FILYAC,,18,14.977739,7,0.356436,0.39597,0.00004,0,4,0.023932
FIXLAC,,24,20.16064,7,0.36525,0.406312,0.000172,0,4,0.025954
FUBTUT,,6,5.108494,7,0.306383,0.331519,0.000007,0,4,0.006877
MOWQOF,,3,2.446651,8,0.267658,0.285801,0.000003,0,4,0.00232
MOXDEJ,,19,15.970014,7,0.342653,0.382924,0.000031,0,4,0.021111
NEVVIU,,10,8.500797,7,0.326901,0.358805,0.000007,0,4,0.013082
NIDFOX,,6,5.23699,7,0.312704,0.340766,0.000001,0,4,0.009796
PUNYED,,19,16.035259,7,0.340024,0.375773,0.000049,0,4,0.016543
XEVXUT,,13,10.963614,7,0.318937,0.353915,0.000009,0,4,0.014351
CANYIB,,16,14.074921,7,0.344498,0.382705,0.000019,0,4,0.019522
FIFNUE,,7,6.351004,8,0.280292,0.305332,0.000017,0,4,0.005178
JOPGIG,,20,16.834286,7,0.360676,0.398268,0.000073,0,4,0.021929
MOWQOF01,,7,6.052329,8,0.289884,0.317936,0.000016,0,4,0.007025
MOXDOT01,,16,14.226428,7,0.345946,0.386165,0.000018,0,4,0.021342
CITZIP,,6,5.12221,8,0.31929,0.347516,0.000002,0,4,0.009075
NEVVAM01,,6,5.090981,7,0.302204,0.326108,0.000001,0,4,0.007246
CIFMAH,,16,13.869332,8,0.323414,0.36455,0.000015,0,4,0.018214
DIBQOW,,29,24.922663,6,0.377705,0.422917,0.000054,0,4,0.039765
HELDOT,,19,16.61841,7,0.338425,0.378943,0.000023,0,4,0.021023
JOQQAJ,,13,11.329686,7,0.32287,0.358354,0.000017,0,4,0.015
NIGPAW,,30,25.089551,7,0.37018,0.418295,0.000081,0,4,0.037532
NIGPEA,,20,17.432148,7,0.356215,0.399396,0.000036,0,4,0.026998
NOMPIQ01,,21,17.877308,8,0.348457,0.391952,0.000033,0,4,0.02544
VEDFIV,,14,12.819443,7,0.327832,0.364443,0.000011,0,4,0.017106
VEDFOB,,16,14.255226,7,0.343266,0.378708,0.000016,0,4,0.019648
VEDGES,,16,13.484015,7,0.35732,0.398731,0.000033,0,4,0.024491
WUHMUJ,,9,7.742911,7,0.321429,0.353348,0.000004,0,4,0.01326
BEPRIZ,,13,11.161377,7,0.321608,0.357837,0.000012,0,4,0.015268
DIDBEZ,,12,10.734044,7,0.32107,0.355262,0.000004,0,4,0.014569
NOMPOW,,16,13.627555,7,0.338028,0.376815,0.000021,0,4,0.019906
QIQTOB,,8,7.012717,8,0.312873,0.342617,0.000005,0,4,0.009588
QOPHUZ,,9,7.505405,8,0.310011,0.342225,0.000027,0,4,0.010866
TIDNIF,,21,18.033606,8,0.34657,0.388492,0.000062,0,4,0.022535
CIJBEE,,15,12.997081,7,0.345117,0.380502,0.00002,0,4,0.018338
FILYEG,,14,12.081066,7,0.331988,0.366935,0.000017,0,4,0.014878
KESFOG,,16,13.470869,8,0.330086,0.366964,0.000043,0,4,0.01524
NAGRUL,,7,6.015344,7,0.299532,0.328179,0.000003,0,4,0.008012
VASYEW,,8,6.838046,7,0.324142,0.353278,0.000004,0,4,0.012
FEYJOJ,,13,11.041856,8,0.329519,0.365245,0.000017,0,4,0.014347
LUWZUZ02,,8,6.86524,8,0.32,0.349628,0.000003,0,4,0.011052
COWREN,,7,5.79964,7,0.306709,0.336338,0.000003,0,4,0.009122
JODGOA,,12,10.575672,7,0.334689,0.370709,0.00001,0,4,0.016961
LASMAV,,14,12.127315,7,0.327087,0.360739,0.000019,0,4,0.01514
TAHFAL,,3,2.441372,7,0.276259,0.296061,0,0,4,0.003486
ZAVLAM,,7,5.988998,8,0.303637,0.333503,0.000029,0,4,0.008725
BIVXAG,,5,4.142133,8,0.282908,0.307259,0.00001,0,4,0.004769
KIPZIU,,5,4.653398,9,0.235006,0.253583,0.000009,0,4,0.002157
KIRKIH,,3,2.486005,8,0.25498,0.272288,0.000001,0,4,0.001854
YIGGEB,,17,14.590309,7,0.338227,0.377513,0.000028,0,4,0.019811
FAZPIH,,11,9.063313,7,0.326531,0.361859,0.000025,0,4,0.014278
VIDJID,,5,4.082946,8,0.302521,0.327625,0.000002,0,4,0.006927
VOCKUT,,12,9.918353,7,0.325976,0.360251,0.00001,0,4,0.013658
WOPWOP,,15,13.143776,8,0.317881,0.354506,0.000029,0,4,0.014933
XALMOO,,14,11.784826,7,0.336842,0.375397,0.000022,0,4,0.018475
YUMFES,,3,2.429154,8,0.284866,0.308255,0,0,4,0.004496
CIPLIX,,34,28.855199,7,0.359102,0.410049,0.000129,0,4,0.030313
COWRIR,,7,5.978149,7,0.314582,0.343399,0.000002,0,4,0.009876
FAZPED,,10,8.574557,7,0.32396,0.357544,0.000005,0,4,0.013773
NIGNUO,,17,14.452893,7,0.353808,0.391729,0.000015,0,4,0.023904
PICCOW,,10,8.309878,8,0.318056,0.349748,0.000004,0,4,0.012185
BOWDUO,,13,11.097239,8,0.323051,0.360512,0.000009,0,4,0.016638
GEPBEK,,13,11.133663,7,0.340627,0.377972,0.000007,0,4,0.020342
IKOTEH,,4,3.256545,8,0.288288,0.31045,0,0,4,0.004637
JEJWIF,,11,9.229572,7,0.324873,0.360152,0.000007,0,4,0.014856
MIHJUL,,18,15.273232,7,0.356656,0.395813,0.000021,0,4,0.026294
NERVEL,,14,11.684725,8,0.324324,0.362872,0.000027,0,4,0.016794
VEDGAO,,17,14.591894,7,0.349939,0.38719,0.000027,0,4,0.021221
CUWNIT,,11,9.137738,8,0.32287,0.355217,0.000012,0,4,0.012194
DEGMAG,,4,3.31727,8,0.299688,0.323487,0.000001,0,4,0.005403
HAJKOU,,6,4.870386,7,0.314926,0.33881,0.000003,0,4,0.007662
KORMUB,,6,5.121984,8,0.316658,0.347375,0.000005,0,4,0.009256
LUWZUZ,,14,11.946569,8,0.340224,0.379696,0.000015,0,4,0.02034
NEGQIC,,4,3.289758,8,0.296601,0.322954,0.000001,0,4,0.006348
OXITOF,,8,6.634318,8,0.313214,0.342613,0.000015,0,4,0.009022
TAFCIO01,,5,4.367499,8,0.3,0.326124,0.000002,0,4,0.007016
VIZQEC,,7,5.911963,7,0.317355,0.348462,0.000002,0,4,0.011536
BEXVAD01,,10,8.381179,7,0.321608,0.353567,0.000008,0,4,0.01199
COWRAJ,,8,6.914909,8,0.327087,0.359321,0.000003,0,4,0.013175
FAHQIR,,13,11.237512,7,0.331034,0.365216,0.00002,0,4,0.01457
GESDUF,,2,1.659124,9,0.28263,0.304606,0,0,4,0.003646
KOHDIW,,12,10.338029,7,0.333141,0.369858,0.000009,0,4,0.016394
KUNKIO,,4,3.306392,8,0.30268,0.328881,0.000002,0,4,0.006605
TAFCIO,,2,1.868917,9,0.26556,0.286071,0,0,4,0.002697
VEWLAM,,9,7.724819,8,0.325792,0.360293,0.000004,0,4,0.014641
WAHREE,,7,6.026606,7,0.304601,0.332891,0.000002,0,4,0.008661
XEGSOU,,5,4.461448,8,0.310345,0.338331,0.000002,0,4,0.008353
CANROA,,7,5.895707,7,0.2986,0.325343,0.000002,0,4,0.007699
MOXDOT,,24,20.570551,6,0.356436,0.398698,0.000052,0,4,0.026232
EDAJUP,,11,9.115628,7,0.335079,0.368076,0.000019,0,4,0.01394
HISJIE,,10,8.322877,8,0.315271,0.345771,0.000018,0,4,0.009842
JODFEP,,5,4.430488,7,0.301729,0.327658,0.000001,0,4,0.006892
POTREX,,11,9.514261,7,0.326346,0.361611,0.000014,0,4,0.014364
DEHHIK,,6,5.229563,8,0.287712,0.314678,0.000015,0,4,0.006524
KEJWAY,,16,13.702356,7,0.345531,0.384408,0.000031,0,4,0.020114
NERVIP,,10,8.513277,8,0.31631,0.351038,0.000007,0,4,0.012536
VAKRIK,,25,21.320658,7,0.366412,0.412669,0.000055,0,4,0.029019
BIYTEK,,4,3.339529,7,0.275598,0.292849,0.000014,0,4,0.002661
VAKREG,,43,37.428164,7,0.399168,0.452579,0.000185,0,4,0.053476
NERVIP01,,8,6.649707,8,0.313384,0.34363,0.000003,0,4,0.010228
SIDXOV,,16,13.74438,7,0.337039,0.374372,0.000036,0,4,0.017622
YIRSUQ,,6,5.094528,8,0.303158,0.330622,0.000004,0,4,0.007674
LAGWIB,,28,24.126134,7,0.356215,0.40348,0.0001,0,4,0.028858
QIRYAS,,9,7.57121,7,0.332372,0.36398,0.000006,0,4,0.013951
DIBQIQ,,18,15.496961,7,0.350578,0.390658,0.000023,0,4,0.024558
WUYWUK,,4,3.335192,8,0.287282,0.311148,0.000005,0,4,0.0049
XUYYEW,,10,8.61608,8,0.326716,0.360413,0.000008,0,4,0.013402
ESUSIW,,4,3.407001,8,0.307528,0.330448,0.000003,0,4,0.005491
ESUSOC,,6,5.214887,8,0.315616,0.343109,0.000006,0,4,0.008008
FAJYAS,,12,9.911485,7,0.350578,0.38626,0.000013,0,4,0.020314
GUPROA,,3,2.643427,8,0.274155,0.291344,0.000001,0,4,0.002624
IGAHED02,,12,10.58162,7,0.318408,0.350198,0.000052,0,4,0.009634
ISILEC,,8,7.088747,7,0.320356,0.348962,0.000009,0,4,0.00997
LIDSIC,,10,8.604105,8,0.323596,0.353828,0.00001,0,4,0.011481
TONBOO,,15,12.669413,7,0.345324,0.383561,0.000023,0,4,0.019419
UDIDAO,,5,4.271148,7,0.313555,0.338666,0.000002,0,4,0.007477
UFUKUB02,,11,9.709556,6,0.336252,0.366753,0.000016,0,4,0.013495
UGECEO01,,13,11.254116,7,0.328392,0.360698,0.00011,0,4,0.010919
XUZRIU,,17,14.637149,7,0.335274,0.372044,0.000064,0,4,0.015432
ISOCOI,,5,4.105908,7,0.293578,0.317688,0.000001,0,4,0.006173
XIVVUW,,7,6.035017,8,0.312026,0.339939,0.000006,0,4,0.008803
ACUWON,,2,1.631147,8,0.268156,0.287682,0,0,4,0.002384
AVEVII02,,3,2.542163,8,0.293878,0.315836,0.000001,0,4,0.004105
CIWYUD,,14,11.639233,8,0.344704,0.382788,0.000014,0,4,0.020541
EJINIV,,10,8.528296,7,0.334884,0.36598,0.000021,0,4,0.012811
ESURER03,,6,5.217458,7,0.313896,0.340187,0.000006,0,4,0.007284
FIJFIO,,1,0.864172,8,0.264341,0.282474,0,0,4,0.001884
FIQDER,,14,11.742133,8,0.331797,0.368626,0.000024,0,4,0.015013
GAYPED,,3,2.441494,8,0.279612,0.301815,0.000014,0,4,0.003555
GIWFUP,,4,3.438755,8,0.283186,0.307879,0.000002,0,4,0.004408
MOYMET,,6,5.098123,8,0.306546,0.335582,0.000005,0,4,0.00774
RIKFUP,,2,1.640945,8,0.276923,0.298214,0.000001,0,4,0.002939
SACMOA,,7,5.990174,7,0.313896,0.341431,0.000036,0,4,0.007265
UVUCIZ,,4,3.402566,8,0.281938,0.305506,0.000001,0,4,0.004086
UVUCOF,,12,10.198491,7,0.320356,0.354435,0.000013,0,4,0.012445
UVUDAS,,5,4.205337,8,0.298137,0.323037,0.000003,0,4,0.005745
VOSSUT,,8,6.722552,7,0.327459,0.355419,0.000006,0,4,0.010757
WANNIL,,9,7.655238,7,0.332372,0.364546,0.00001,0,4,0.012285
XUYYIA,,11,9.424374,7,0.339223,0.372102,0.000023,0,4,0.014384
YEVTUR,,4,3.327044,8,0.285714,0.310991,0.000001,0,4,0.004771
XIHSEN01,,12,9.949967,7,0.340627,0.373851,0.00001,0,4,0.016735
COWQUC,,4,3.321002,7,0.298446,0.322073,0,0,4,0.005728
FISQIK,,27,23.202115,7,0.368051,0.414013,0.000049,0,4,0.031986
HISJAW,,6,5.037349,8,0.294178,0.320899,0.000002,0,4,0.00626
ONOCUR,,10,8.42105,7,0.330465,0.362186,0.000016,0,4,0.013902
XULDEP,,10,8.563087,7,0.319468,0.349256,0.000008,0,4,0.010874
XEGSOU01,,3,2.56433,8,0.265316,0.283619,0,0,4,0.002723
EYOQAL,,4,3.351727,8,0.284444,0.306432,0.000006,0,4,0.003941
GOXMEN,,1,0.829879,9,0.224299,0.234814,0,0,4,0.000468
CAZNEY,,5,4.314281,7,0.30444,0.330506,0.000005,0,4,0.00702
HALVEY,,10,8.528435,8,0.331415,0.362388,0.00002,0,4,0.013608
OXALAB,,3,2.570437,8,0.261224,0.280159,0.000001,0,4,0.002265
XIHSAJ,,5,4.199272,8,0.296907,0.322305,0.000001,0,4,0.005722
DEFTAL,,6,4.962241,8,0.303158,0.329737,0.000011,0,4,0.007475
DOLWEI,,4,3.367607,7,0.302998,0.329191,0,0,4,0.007707
OKANOF,,2,1.619569,7,0.290469,0.311425,0,0,4,0.004394
CUFKAR,,8,6.749172,8,0.296601,0.323781,0.000018,0,4,0.006755
EKIJEP01,,9,7.889877,8,0.30268,0.328943,0.000007,0,4,0.007598
FEPFAK,,9,7.488951,8,0.319114,0.34969,0.000004,0,4,0.011898
XIHSAJ01,,8,6.667257,8,0.314754,0.343597,0.000002,0,4,0.010523
GUFXOW,,4,3.313446,7,0.2986,0.322421,0.000001,0,4,0.005684
VEFLUP,,17,14.509174,7,0.351434,0.39127,0.000016,0,4,0.024758
DIQHAO01,,7,6.066727,8,0.314582,0.344163,0.000001,0,4,0.009933
CAQKAJ01,,11,9.348371,7,0.332948,0.362074,0.000023,0,4,0.013159
NUCBOE,,5,4.029239,8,0.304279,0.33075,0.000002,0,4,0.007206
FUMJAZ,,8,6.81102,8,0.304279,0.333503,0.000002,0,4,0.008668
JODFOZ,,5,4.340998,7,0.300626,0.327832,0.000002,0,4,0.007285
DIQHAO,,6,5.043797,7,0.2986,0.326529,0.000006,0,4,0.007763
AQUKOO,,6,4.973614,8,0.319468,0.345668,0.000002,0,4,0.008901
ESUTET01,,7,6.016324,8,0.319114,0.347693,0.000007,0,4,0.010057
FUSGOR,,4,3.248002,8,0.272856,0.292006,0.000086,0,4,0.00278
HISJEA,,5,4.130178,7,0.303958,0.326947,0.000001,0,4,0.005978
QOKBUO,,6,5.158735,7,0.320178,0.346796,0.000004,0,4,0.009288
SIWJUG,,2,1.621982,8,0.27679,0.294436,0,0,4,0.002332
FEQSIF,,6,5.030171,7,0.280428,0.303237,0.000008,0,4,0.004119
FUDHAP,,11,9.371751,7,0.339023,0.372082,0.000015,0,4,0.01526
