Id,Label,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,modularity_class,eigencentrality
ABAVIJ,,206,354.030423,7,0.466146,0.59035,0.000009,0,0,0.029247
ABAVOP,,203,349.257635,7,0.465237,0.588255,0.000009,0,0,0.029021
ABAVUV,,194,334.204994,7,0.462532,0.58197,0.000008,0,0,0.02793
ABAYOU,,289,491.136431,7,0.518841,0.664116,0.000046,0,0,0.034539
ABIWOX,,150,252.303159,7,0.437385,0.54163,0.000009,0,0,0.021403
ADIQEL,,29,46.862251,8,0.322087,0.373364,0,0,0,0.004867
AHETAK,,205,352.499076,7,0.465843,0.589652,0.000009,0,0,0.029193
AVUCEA,,321,543.778039,7,0.531157,0.686462,0.000055,0,0,0.037435
AXINAX01,,220,375.423235,7,0.47829,0.607086,0.000013,0,0,0.030966
AXINIF,,210,358.342764,7,0.473232,0.599102,0.000007,0,0,0.030356
AZIHOI,,165,282.658448,7,0.444169,0.555224,0.000011,0,0,0.02345
BAKJEE,,188,321.157367,7,0.453452,0.573497,0.000015,0,0,0.02618
BAKJII,,182,311.294726,7,0.450031,0.56791,0.000013,0,0,0.025462
BAKJOO,,188,321.283408,7,0.453739,0.57373,0.000015,0,0,0.026184
BASJUB,,31,50.813618,8,0.323543,0.37639,0.000004,0,0,0.004941
BEDPAE,,79,130.829022,7,0.408443,0.483972,0,0,0,0.012238
BELTUJ,,108,180.318029,6,0.403153,0.490293,0.000002,0,0,0.017087
BEPRIZ,,171,289.057408,7,0.445274,0.558949,0.000004,0,0,0.02469
BIKMAL,,117,196.108933,8,0.413634,0.511329,0.000009,0,0,0.01692
BIKMAL01,,117,196.041048,8,0.413634,0.511329,0.000009,0,0,0.01692
BIPXIK,,205,352.506177,7,0.465843,0.589652,0.000009,0,0,0.029193
BIVXAG,,96,161.495606,7,0.404063,0.488278,0.000013,0,0,0.012569
BOWDIC,,205,352.507034,7,0.465843,0.589652,0.000009,0,0,0.029193
BOWDOI,,205,352.490477,7,0.465843,0.589652,0.000009,0,0,0.029193
BOWDUO,,205,352.496487,7,0.465843,0.589652,0.000009,0,0,0.029193
BUKLOJ,,300,515.078305,6,0.540377,0.677165,0.000059,0,0,0.036858
BUKLOJ01,,320,547.478979,6,0.548239,0.690899,0.000065,0,0,0.038406
CANROA,,151,252.291019,7,0.431066,0.537999,0.000002,0,0,0.023218
CANYIB,,175,299.598661,7,0.44806,0.563022,0.000012,0,0,0.024197
CAXZOS,,180,313.803983,7,0.443344,0.562254,0.000013,0,0,0.023924
CEJFOO,,114,191.647053,7,0.40821,0.500848,0.000017,0,0,0.014868
CEYPUT,,198,341.19855,7,0.463731,0.584763,0.000009,0,0,0.028411
CEYPUT01,,198,341.197184,7,0.463731,0.584763,0.000009,0,0,0.028411
CIFMAH,,212,361.686085,7,0.473858,0.600499,0.000008,0,0,0.030492
CIFMIP,,320,542.250995,7,0.530764,0.685764,0.000053,0,0,0.037392
CIJBEE,,202,347.640862,7,0.464935,0.587557,0.000009,0,0,0.028933
CIKPEU,,171,288.972131,7,0.445274,0.558949,0.000004,0,0,0.024566
CIPLIX,,303,513.790244,7,0.521866,0.673171,0.000046,0,0,0.035926
CITZIP,,115,192.063095,7,0.421921,0.512626,0.000003,0,0,0.01849
CIWYUD,,120,200.422208,7,0.423418,0.516351,0.000004,0,0,0.019188
COWQUC,,80,134.290312,7,0.384533,0.463185,0,0,0,0.013138
COWRAJ,,89,148.841485,7,0.3864,0.46947,0,0,0,0.014631
COWREN,,86,143.944541,7,0.385776,0.467375,0,0,0,0.014139
COWRIR,,82,137.513043,7,0.384946,0.464582,0,0,0,0.013472
COWROX,,79,132.668079,7,0.384326,0.462487,0,0,0,0.012971
COXFOL,,203,341.003792,7,0.469508,0.592375,0.000013,0,0,0.028069
COZMUA,,139,230.982794,7,0.426953,0.528455,0.000002,0,0,0.021812
CUSBUP,,67,112.30692,7,0.387236,0.45697,0.000027,0,0,0.009925
CUWNIT,,151,252.170203,7,0.433152,0.539395,0.000005,0,0,0.022593
CUZBUW,,321,549.448946,6,0.548659,0.691597,0.000063,0,0,0.038571
DAFHEZ,,208,349.114583,7,0.474172,0.597962,0.000017,0,0,0.028517
DERBIO,,233,400.811931,7,0.484438,0.617328,0.000017,0,0,0.031763
DIBQEM,,203,343.983773,7,0.472919,0.595215,0.000008,0,0,0.029454
DIBQIQ,,221,376.772787,7,0.47893,0.608017,0.000012,0,0,0.031024
DIBQOW,,208,354.913209,7,0.472296,0.597473,0.000007,0,0,0.030243
DIDBAV,,179,312.082659,7,0.443069,0.561556,0.000012,0,0,0.023901
DIDBEZ,,181,315.295232,7,0.443618,0.562952,0.000012,0,0,0.02412
DIDBID,,181,315.272997,7,0.443618,0.562952,0.000012,0,0,0.02412
DIDBOJ,,179,312.143725,7,0.443069,0.561556,0.000012,0,0,0.023901
DIQHAO,,123,209.998813,7,0.409611,0.507785,0.000005,0,0,0.017947
DIQHAO01,,126,215.576664,7,0.410315,0.50988,0.000006,0,0,0.018134
DIXKOL,,120,200.427134,7,0.423418,0.516351,0.000004,0,0,0.019188
DUVNIS,,310,525.919219,7,0.526858,0.678781,0.00005,0,0,0.036267
DUVNIS01,,311,527.555721,7,0.527246,0.679479,0.00005,0,0,0.036412
EDAJUP,,123,205.86291,7,0.43003,0.522543,0.000006,0,0,0.017674
EDAJUP01,,123,205.689381,7,0.43003,0.522543,0.000006,0,0,0.017674
EKEXOI,,318,538.975402,7,0.529978,0.684368,0.000052,0,0,0.037225
ERUNIQ,,205,352.319932,7,0.465843,0.589652,0.000009,0,0,0.029193
ERUNOW,,179,311.853405,7,0.441158,0.560322,0.00001,0,0,0.023946
ERUNUC,,180,313.714658,7,0.44143,0.56102,0.00001,0,0,0.024067
ESEQUO,,257,442.044027,6,0.515108,0.642249,0.000042,0,0,0.033172
ETUWOG,,318,544.131863,6,0.547819,0.689735,0.000065,0,0,0.038244
EXUXEC,,205,352.52022,7,0.465843,0.589652,0.000009,0,0,0.029193
FAZPED,,111,186.76481,7,0.407281,0.49852,0.000012,0,0,0.014727
FAZPIH,,116,195.027515,7,0.408676,0.502245,0.000017,0,0,0.015059
FEVDER,,168,287.517571,7,0.444997,0.557319,0.000012,0,0,0.02397
FEXCAO01,,158,265.741566,7,0.433414,0.543469,0.000005,0,0,0.021942
FEXCES,,153,257.138774,7,0.432106,0.539977,0.000005,0,0,0.021489
FILYAC,,199,334.371251,7,0.46828,0.589582,0.000013,0,0,0.02768
FILYEG,,210,352.271836,7,0.475432,0.599824,0.000022,0,0,0.028624
FIXLAC,,311,527.634249,7,0.527246,0.679479,0.00005,0,0,0.036412
FUMJAZ,,138,233.3628,8,0.411731,0.521432,0.000007,0,0,0.016902
FUMJAZ01,,138,233.397774,8,0.411731,0.521432,0.000007,0,0,0.016902
FUVYOL,,94,154.366082,7,0.413156,0.494586,0.000002,0,0,0.015106
GAGWOB,,113,189.163654,7,0.430288,0.51812,0.000002,0,0,0.018006
GEPBEK,,131,219.145933,7,0.427463,0.524963,0.000004,0,0,0.019963
HAJKOU,,82,135.646669,7,0.409143,0.486067,0,0,0,0.012898
HELDOT,,208,354.60406,7,0.472296,0.597473,0.000007,0,0,0.030243
HURGEH,,320,542.233428,7,0.530764,0.685764,0.000053,0,0,0.037347
HURGOR,,233,400.879933,7,0.484438,0.617328,0.000017,0,0,0.031763
IKOTEH,,31,50.832403,8,0.323543,0.37639,0.000004,0,0,0.004941
IPURIV,,77,130.103336,8,0.39083,0.470408,0.000001,0,0,0.01235
ISOCOI,,41,67.765871,8,0.35098,0.412866,0.000001,0,0,0.005981
JEDVUM,,303,513.757675,7,0.521866,0.673171,0.000046,0,0,0.035926
JEJWIF,,134,222.743427,7,0.424926,0.524498,0.000001,0,0,0.021533
JODFEP,,85,146.204232,7,0.396237,0.474707,0.000001,0,0,0.013448
JODFOZ,,85,146.622303,7,0.394926,0.473543,0.000001,0,0,0.013489
JODGAM,,44,73.739192,8,0.330563,0.390473,0.000013,0,0,0.00557
JODGEQ,,44,73.853818,8,0.330563,0.390473,0.000013,0,0,0.00557
JODGIU,,181,315.313268,7,0.443618,0.562952,0.000012,0,0,0.02412
JODGOA,,85,146.262041,7,0.394926,0.473543,0.000001,0,0,0.013489
JOPGIG,,319,540.629181,7,0.53037,0.685066,0.000052,0,0,0.037311
JOPGOM,,321,543.860212,7,0.531157,0.686462,0.000054,0,0,0.03743
JOPGUS,,307,520.742369,7,0.523392,0.675964,0.000047,0,0,0.036118
JOQQAJ,,317,542.764884,6,0.546982,0.688804,0.00006,0,0,0.038508
KEJWAY,,206,354.101389,7,0.466146,0.59035,0.000009,0,0,0.029247
KOHDIW,,151,252.291652,7,0.431066,0.537999,0.000002,0,0,0.023218
KOHLIE,,151,252.246293,7,0.431066,0.537999,0.000002,0,0,0.023218
LAGWIB,,320,547.840009,6,0.548239,0.690899,0.000061,0,0,0.038761
LASMAV,,204,350.619797,7,0.46554,0.588953,0.000009,0,0,0.029031
LIDSIC,,188,321.234228,7,0.453452,0.573497,0.000015,0,0,0.02618
LOMQOV,,322,551.057757,6,0.54908,0.692295,0.000063,0,0,0.038725
LULGEF,,31,53.244062,8,0.333333,0.388192,0,0,0,0.005095
LUWZUZ,,126,213.15663,7,0.409845,0.508506,0.000005,0,0,0.018454
LUWZUZ01,,126,213.193095,7,0.409845,0.508506,0.000005,0,0,0.018454
LUWZUZ02,,126,213.162209,7,0.409845,0.508506,0.000005,0,0,0.018454
LUYSOP,,313,535.051339,6,0.542835,0.684846,0.000057,0,0,0.03808
MIHJUL,,208,354.713987,7,0.472296,0.597473,0.000007,0,0,0.030243
MOXDEJ,,209,350.667789,7,0.475116,0.599125,0.000021,0,0,0.028555
MOXDIN,,316,540.770405,6,0.546565,0.688105,0.000059,0,0,0.038423
MOXDIN01,,316,540.754797,6,0.546565,0.688105,0.000059,0,0,0.038423
MOXDOT,,235,404.198817,7,0.485095,0.618725,0.000017,0,0,0.031984
MOXDOT01,,235,404.20477,7,0.485095,0.618725,0.000017,0,0,0.031984
NAGRUL,,88,148.351106,8,0.38146,0.469221,0.000001,0,0,0.011746
NERVEL,,116,195.006831,7,0.408676,0.502245,0.000017,0,0,0.015059
NERVIP,,115,193.36524,7,0.408443,0.501546,0.000017,0,0,0.014998
NERVIP01,,116,195.069421,7,0.408676,0.502245,0.000017,0,0,0.015128
NERVOV,,116,195.016901,7,0.408676,0.502245,0.000017,0,0,0.015059
NEVVAM,,115,192.091049,7,0.421921,0.512626,0.000003,0,0,0.01849
NEVVAM01,,116,193.742336,7,0.42217,0.513325,0.000003,0,0,0.018697
NEVVAM02,,115,192.077476,7,0.421921,0.512626,0.000003,0,0,0.01849
NEVVIU,,114,190.438879,7,0.421673,0.511928,0.000003,0,0,0.018346
NEVVIU01,,111,185.540871,7,0.420929,0.509833,0.000003,0,0,0.017846
NEVVIU02,,111,185.536162,7,0.420929,0.509833,0.000003,0,0,0.017846
NIDFOX,,123,210.124335,7,0.409611,0.507785,0.000005,0,0,0.017947
NIGNUO,,206,348.928046,7,0.473858,0.59731,0.00001,0,0,0.029733
NIGPAW,,210,356.556215,7,0.475116,0.600103,0.00001,0,0,0.030225
NIGPEA,,212,361.639193,7,0.473858,0.600499,0.000008,0,0,0.030492
NOMPIQ,,171,288.975604,7,0.445274,0.558949,0.000004,0,0,0.024566
NOMPIQ01,,171,288.984986,7,0.445274,0.558949,0.000004,0,0,0.024566
NOMPOW,,170,287.405946,7,0.444997,0.55825,0.000004,0,0,0.02436
OCUGAX,,96,158.338183,7,0.413634,0.495983,0.000002,0,0,0.015471
ODIZOQ,,44,73.936137,8,0.330563,0.390473,0.000013,0,0,0.00557
ODIZOQ01,,44,73.939513,8,0.330563,0.390473,0.000013,0,0,0.00557
OJEXEI,,38,63.880241,7,0.378436,0.435625,0.000004,0,0,0.006214
OJOBAS,,199,342.801026,7,0.464031,0.585462,0.000009,0,0,0.028582
OKEHIW,,97,162.108866,8,0.393839,0.483397,0.000003,0,0,0.013226
PICCOW,,110,183.487407,6,0.403608,0.49169,0.000002,0,0,0.017237
POSGUB,,83,136.665245,7,0.393407,0.472636,0.000045,0,0,0.013854
POTREX,,129,220.999569,7,0.411022,0.511975,0.000006,0,0,0.018296
PUNYED,,295,500.983199,7,0.521106,0.668306,0.000047,0,0,0.035356
QIRYAS,,120,200.427177,7,0.423418,0.516351,0.000004,0,0,0.019188
RAKBIO,,109,182.646633,7,0.425178,0.511602,0.000001,0,0,0.017489
RAKBIO01,,109,182.634587,7,0.425178,0.511602,0.000001,0,0,0.017489
RAKBIO02,,109,182.649067,7,0.425178,0.511602,0.000001,0,0,0.017489
RAVGEC,,59,97.235374,8,0.364934,0.436283,0,0,0,0.008722
RUYGAV,,171,285.851802,7,0.45202,0.564768,0.000003,0,0,0.0258
SEQSOY,,146,245.682633,7,0.430288,0.535089,0.000004,0,0,0.020785
SIDXOV,,146,250.295209,8,0.425178,0.53605,0.000008,0,0,0.020636
SIDXUB,,85,142.306941,8,0.397778,0.481232,0.000004,0,0,0.013286
SOWTIJ,,41,67.787899,8,0.35098,0.412866,0.000001,0,0,0.005981
TAHFAL,,58,95.451212,7,0.374281,0.44177,0.000009,0,0,0.009922
TATSIS,,206,353.979375,7,0.466146,0.59035,0.000009,0,0,0.029247
TATSIS01,,206,354.018027,7,0.466146,0.59035,0.000009,0,0,0.029247
TIDNIF,,176,301.571246,8,0.436054,0.559211,0.000012,0,0,0.023979
TIVYAZ,,320,542.250182,7,0.530764,0.685764,0.000053,0,0,0.037392
TOHQEO,,123,210.528839,7,0.40821,0.506504,0.000003,0,0,0.018083
USAYOE,,148,247.284597,7,0.432106,0.537068,0.000005,0,0,0.022413
UYEBIL,,69,115.612746,7,0.387656,0.458367,0.000043,0,0,0.009978
VAKREG,,320,547.88568,6,0.548239,0.690899,0.000061,0,0,0.038697
VAKRIK,,317,542.863656,6,0.546982,0.688804,0.00006,0,0,0.038508
VEDFAN,,205,352.485267,7,0.465843,0.589652,0.000009,0,0,0.029193
VEDFER,,205,352.48708,7,0.465843,0.589652,0.000009,0,0,0.029193
VEDFIV,,203,349.267652,7,0.465237,0.588255,0.000009,0,0,0.029021
VEDFOB,,204,350.875135,7,0.46554,0.588953,0.000009,0,0,0.029107
VEDFUH,,205,352.489861,7,0.465843,0.589652,0.000009,0,0,0.029193
VEDGAO,,205,352.478973,7,0.465843,0.589652,0.000009,0,0,0.029193
VEDGES,,202,347.645226,7,0.464935,0.587557,0.000009,0,0,0.028933
VEDGIW,,202,347.644353,7,0.464935,0.587557,0.000009,0,0,0.028933
VEFMAW,,134,222.741785,7,0.424926,0.524498,0.000001,0,0,0.021533
VEGMIE,,318,544.525078,6,0.547401,0.689502,0.00006,0,0,0.038648
VEGMIE01,,317,542.836805,6,0.546982,0.688804,0.00006,0,0,0.038508
VEMTAJ01,,310,525.905153,7,0.526858,0.678781,0.00005,0,0,0.036267
VIDJID,,62,102.725577,7,0.383708,0.45285,0.000006,0,0,0.010053
VIZQEC,,86,143.964019,7,0.385776,0.467375,0,0,0,0.014139
VOCKUT,,116,195.016936,7,0.408676,0.502245,0.000017,0,0,0.015059
VODNOS,,202,347.637536,7,0.464935,0.587557,0.000009,0,0,0.028933
WEMKEG,,183,310.048366,7,0.457801,0.574777,0.000004,0,0,0.026988
WIMWEW,,201,337.699675,7,0.468893,0.590978,0.000013,0,0,0.027929
WOPWOP,,116,195.004772,7,0.408676,0.502245,0.000017,0,0,0.015059
WUHMUJ,,152,253.873616,7,0.433414,0.540094,0.000006,0,0,0.02279
XADDOX,,205,344.26083,7,0.470125,0.593772,0.000014,0,0,0.028308
XADDUD,,208,349.110843,7,0.474172,0.597962,0.000017,0,0,0.028517
XALMII,,125,213.970567,7,0.41008,0.509181,0.000005,0,0,0.01785
XALMOO,,129,221.020058,7,0.411022,0.511975,0.000006,0,0,0.018296
XAMGUQ,,149,248.959065,7,0.432628,0.537999,0.000005,0,0,0.022483
XAPSIS,,304,515.851793,7,0.522247,0.673869,0.000046,0,0,0.035972
XAVQIU,,319,540.186493,7,0.53037,0.685066,0.000055,0,0,0.037314
XAVQIU01,,311,527.188972,7,0.527246,0.679479,0.000052,0,0,0.036814
XEVXUT,,137,231.356656,8,0.408443,0.517708,0.000007,0,0,0.016623
XUBKOU,,158,262.571462,7,0.437118,0.546379,0.000002,0,0,0.024555
YATDOP,,129,220.87156,7,0.411022,0.511975,0.000006,0,0,0.018296
YIGGEB,,200,343.78811,7,0.462831,0.585229,0.000008,0,0,0.028542
YIRSUQ,,101,169.637142,7,0.409845,0.498241,0.000007,0,0,0.012965
YODRAM,,205,352.496645,7,0.465843,0.589652,0.000009,0,0,0.029193
YUMFES,,39,62.749383,8,0.339176,0.399598,0,0,0,0.006285
ZAVLAM,,59,99.325736,8,0.356574,0.428113,0.000015,0,0,0.00801
ABAYIM,,11,19.804163,15,0.118885,0.176944,0,1,729,0.000305
ABAYOS,,11,19.805613,15,0.118885,0.176944,0,1,729,0.000305
ABAYOS01,,11,19.806102,15,0.118885,0.176944,0,1,729,0.000305
EHAHIF,,11,19.786963,15,0.118885,0.176944,0,1,729,0.000305
JOXPET,,11,19.79942,15,0.118885,0.176944,0,1,729,0.000305
TIPZOJ,,15,26.547646,14,0.134045,0.208535,0.000004,1,729,0.00041
YOSLIB,,15,26.542882,14,0.134045,0.208535,0.000004,1,729,0.00041
YOSLIB01,,15,26.547487,14,0.134045,0.208535,0.000004,1,729,0.00041
YOSLIB02,,15,26.547214,14,0.134045,0.208535,0.000004,1,729,0.00041
YOSLIB03,,15,26.546683,14,0.134045,0.208535,0.000004,1,729,0.00041
YOSLIB04,,15,26.547676,14,0.134045,0.208535,0.000004,1,729,0.00041
YOSLOH,,11,19.801109,15,0.118885,0.176944,0,1,729,0.000305
ABAYIO,,233,398.618086,6,0.600985,0.718374,0.000015,2,1,0.022977
ACUWIH,,33,54.716642,7,0.393548,0.443291,0,2,1,0.004718
AHIZOH,,62,105.583538,6,0.459078,0.519331,0,2,1,0.008264
AHOBAB,,153,254.260704,6,0.516949,0.61974,0.000003,2,1,0.017396
ALOLIY,,146,250.451012,6,0.521368,0.618204,0.000008,2,1,0.015544
AQULEF,,51,84.627973,6,0.43964,0.495492,0.000002,2,1,0.006307
AVEVOO02,,54,92.853082,6,0.43455,0.494057,0,2,1,0.006626
AVIMUO,,62,103.56058,6,0.439244,0.504611,0,2,1,0.007821
AXOVIT,,90,149.050531,6,0.476098,0.551264,0,2,1,0.011962
BEDREK,,51,82.847167,6,0.436885,0.494365,0,2,1,0.007188
BETRUQ,,87,145.890515,6,0.459943,0.535724,0.000003,2,1,0.009199
BEWSOO,,93,153.750674,6,0.477495,0.554337,0,2,1,0.012204
BEWSUU,,93,153.893739,6,0.477495,0.554337,0,2,1,0.012204
BEXSAA,,49,80.850625,7,0.401977,0.463954,0.000001,2,1,0.005716
BIGJEJ,,118,195.327606,6,0.48996,0.578654,0.000013,2,1,0.014191
BINSAU,,67,112.451478,6,0.464762,0.526332,0,2,1,0.008363
BIYTOU,,97,164.203024,6,0.481737,0.55929,0.000004,2,1,0.010929
CIBTIT,,239,408.576742,6,0.609238,0.726059,0.000017,2,1,0.023383
CIFDOM,,161,271.267743,6,0.520811,0.629645,0.000003,2,1,0.018137
CIFDUS,,161,271.299607,6,0.520811,0.629645,0.000003,2,1,0.018137
CIFJAE,,171,290.054177,6,0.545861,0.649112,0.000017,2,1,0.018121
CUKXIR,,72,120.214433,6,0.428822,0.501981,0.000017,2,1,0.006972
CUXFIL,,124,208.28383,6,0.498468,0.590027,0.000001,2,1,0.015313
DAFHOJ,,171,290.059164,6,0.545861,0.649112,0.000017,2,1,0.018121
DEPXIG,,235,402.42165,6,0.602469,0.720423,0.000015,2,1,0.023184
DEPXOM,,235,402.013965,6,0.602469,0.720423,0.000015,2,1,0.023177
DEXKEZ,,52,86.655672,6,0.41286,0.474488,0.000001,2,1,0.006082
DIJCOP,,75,126.210481,6,0.466986,0.534085,0.000005,2,1,0.009258
DIJCOP01,,75,126.211061,6,0.466986,0.534085,0.000005,2,1,0.009258
DIWFAT,,160,269.914439,6,0.523044,0.628279,0.000008,2,1,0.016444
DOQSAF,,108,181.640217,6,0.488,0.571926,0.000001,2,1,0.013298
DUDKAQ,,85,145.11067,6,0.471042,0.544262,0.000001,2,1,0.009732
DUKMUT,,75,125.918037,7,0.429577,0.507431,0.000001,2,1,0.00854
DUXMAL,,65,108.944918,6,0.429577,0.498053,0.000001,2,1,0.007383
EBIMIN,,91,153.883053,6,0.480315,0.553757,0.000003,2,1,0.010127
EBUREA,,98,163.658332,6,0.469231,0.551776,0.000001,2,1,0.012413
EGUHET,,162,272.860386,6,0.521368,0.630669,0.000003,2,1,0.018207
EGUHET01,,162,272.8783,6,0.521368,0.630669,0.000003,2,1,0.018207
EKEXIC,,239,408.648189,6,0.609238,0.726059,0.000017,2,1,0.023383
EMOXEK,,108,181.655203,6,0.488,0.571926,0.000001,2,1,0.013298
ENISUQ,,126,210.526444,6,0.493927,0.587022,0.000002,2,1,0.014785
ESEDEN,,169,284.144391,6,0.539227,0.643989,0.00001,2,1,0.018969
EXUMEP,,87,144.24499,6,0.474247,0.547165,0.000001,2,1,0.010165
EXUMOZ,,98,163.148922,6,0.489468,0.564413,0.000002,2,1,0.011656
EYUWAW,,153,257.879754,6,0.515856,0.621107,0.000002,2,1,0.017562
EZATOP,,124,209.148165,6,0.501027,0.590027,0.000004,2,1,0.014262
FEJFAE,,159,268.248618,6,0.522484,0.627254,0.000007,2,1,0.016373
FEXNUU,,190,320.384683,6,0.554545,0.666872,0.000008,2,1,0.020237
FOJZIP,,121,202.461635,6,0.505176,0.59054,0.000002,2,1,0.014694
FUTCAZ,,236,404.296083,6,0.603214,0.721448,0.000015,2,1,0.02324
GACTOW,,237,405.795999,6,0.606965,0.723668,0.000016,2,1,0.023284
GAGXAO,,80,132.987206,6,0.471042,0.539993,0.000001,2,1,0.009368
GASTIG,,81,136.271519,6,0.457357,0.529577,0.000002,2,1,0.008467
GELVEZ,,76,128.698745,6,0.466539,0.534699,0.000009,2,1,0.008732
GELVEZ01,,76,128.696717,6,0.466539,0.534699,0.000009,2,1,0.008732
GELVEZ02,,76,128.69947,6,0.466539,0.534699,0.000009,2,1,0.008732
GINHOD,,238,407.512289,6,0.607721,0.724693,0.000016,2,1,0.02336
GOVWOF,,64,108.753261,7,0.40871,0.48144,0.000001,2,1,0.007065
GUPJEG,,97,161.169169,6,0.484127,0.560143,0.000002,2,1,0.011555
GUPJEG01,,97,161.176738,6,0.484127,0.560143,0.000002,2,1,0.011555
HAPGIR,,49,79.203713,6,0.436885,0.492589,0.000003,2,1,0.007241
HAWREE,,49,79.194631,6,0.436885,0.492589,0.000003,2,1,0.007241
HAYQAC,,36,60.541741,7,0.393231,0.446263,0.000007,2,1,0.004968
HEBJEF,,89,148.858559,6,0.461248,0.540061,0.000003,2,1,0.010378
HINBUC,,64,104.153107,6,0.453532,0.516496,0.000002,2,1,0.008486
HIQJEZ,,49,81.255765,6,0.44243,0.49737,0,2,1,0.007061
HIVQAG,,160,269.904352,6,0.523044,0.628279,0.000008,2,1,0.016444
HIYZEV,,154,260.928242,6,0.536264,0.632036,0.000013,2,1,0.016495
HIYZEV01,,153,259.264917,6,0.535088,0.630669,0.000013,2,1,0.016379
HIZJEH,,36,58.470146,6,0.401316,0.450922,0.000061,2,1,0.004769
ICAVAL,,83,142.223265,6,0.476562,0.546311,0.000006,2,1,0.009659
ILAKAH,,150,249.360451,6,0.515312,0.616667,0.000003,2,1,0.017127
INEXOQ,,79,131.078374,6,0.461684,0.53248,0,2,1,0.009619
IPIHOF,,44,72.233771,6,0.410774,0.466803,0.000001,2,1,0.005342
IQOKAC,,121,202.410698,6,0.48996,0.580874,0.000002,2,1,0.01438
IQOKEG,,130,216.863153,6,0.495935,0.59112,0.000002,2,1,0.015211
IQOZIY,,34,56.683268,7,0.389776,0.44114,0,2,1,0.004752
IREGOD,,238,407.384293,6,0.607721,0.724693,0.000016,2,1,0.023336
ITIXAM,,109,183.847554,6,0.476562,0.564754,0.000002,2,1,0.012913
IVELUS,,160,269.81769,6,0.523044,0.628279,0.000008,2,1,0.016488
IVEMAZ,,159,268.276132,6,0.522484,0.627254,0.000007,2,1,0.016373
IVEMED,,159,268.228273,6,0.522484,0.627254,0.000007,2,1,0.016373
IVEMIH,,156,263.415347,6,0.520811,0.62418,0.000007,2,1,0.016148
IVEMIH01,,153,258.513466,6,0.519149,0.621107,0.000006,2,1,0.015932
IWEPUW,,43,74.089437,7,0.399019,0.456782,0,2,1,0.005445
IWEQOR,,41,70.899149,7,0.398042,0.454391,0,2,1,0.005316
JAWKAW,,57,96.710717,7,0.405653,0.473585,0.000003,2,1,0.006536
JIYGII,,99,162.107481,6,0.481262,0.560485,0.000029,2,1,0.01145
KAFQAL,,160,269.920663,6,0.523044,0.628279,0.000008,2,1,0.016444
KEWZET,,73,124.819446,6,0.465205,0.531626,0,2,1,0.009063
KIDLAL,,75,126.132321,6,0.466986,0.534085,0.000005,2,1,0.009258
KIVKEI,,34,57.648471,7,0.392915,0.444384,0.000012,2,1,0.004891
KOHROQ,,33,54.537654,7,0.393548,0.443291,0,2,1,0.004701
KUFVAK,,146,250.405692,6,0.521368,0.618204,0.000008,2,1,0.015544
LAZMEG,,125,212.855777,5,0.500513,0.589515,0.000024,2,1,0.012607
LELGOB,,56,93.125025,7,0.403306,0.470511,0.000003,2,1,0.006466
LIQFIC,,72,123.114347,6,0.464762,0.530601,0,2,1,0.008935
LIXWAR,,161,271.250379,6,0.520811,0.629645,0.000003,2,1,0.018137
LIXWAR01,,161,271.291715,6,0.520811,0.629645,0.000003,2,1,0.018137
LUFNAC,,62,105.924627,6,0.426947,0.493784,0,2,1,0.007274
LUFNAC01,,63,107.562903,6,0.427695,0.49515,0,2,1,0.007353
LUFNAC02,,63,107.568058,6,0.427695,0.49515,0,2,1,0.007353
LUFNAC03,,63,107.562343,6,0.427695,0.49515,0,2,1,0.007353
LUFNAC04,,63,107.565838,6,0.427695,0.49515,0,2,1,0.007353
LUFNAC05,,63,107.565066,6,0.427695,0.49515,0,2,1,0.007353
LUFNEG,,63,107.593632,6,0.427695,0.49515,0,2,1,0.007353
LUFNIK,,40,69.660713,6,0.418166,0.47056,0,2,1,0.004139
LUSHOX,,263,453.793991,6,0.619289,0.747985,0.000026,2,1,0.024481
LUSHOX01,,262,451.844454,6,0.618504,0.74696,0.000026,2,1,0.024425
LUSHOX02,,263,453.620008,6,0.619289,0.747985,0.000026,2,1,0.024481
LUSHOX03,,262,451.733059,6,0.618504,0.74696,0.000027,2,1,0.02438
LUSHOX04,,263,453.648385,6,0.619289,0.747985,0.000026,2,1,0.024481
LUSHOX05,,263,453.761639,6,0.619289,0.747985,0.000026,2,1,0.024481
MAHTAR,,263,453.725323,6,0.619289,0.747985,0.000026,2,1,0.024481
MAHTAR01,,262,452.242205,6,0.618504,0.74696,0.000026,2,1,0.02445
MEFZUU,,37,60.523844,7,0.401646,0.453367,0.000007,2,1,0.004921
MICDAF,,105,178.651124,6,0.470135,0.557821,0.000001,2,1,0.012677
MICDEJ,,102,173.704443,6,0.46878,0.554747,0.000001,2,1,0.012322
MIQCUL,,149,250.997461,6,0.507804,0.611954,0.000007,2,1,0.016585
MOFWEL,,121,202.525788,6,0.505176,0.59054,0.000002,2,1,0.014704
NAJQOH,,106,178.678936,6,0.496945,0.574829,0.000001,2,1,0.012855
NAJQUN,,84,142.82926,6,0.485089,0.551605,0.000001,2,1,0.009682
NAMDUD,,161,271.904106,6,0.534502,0.635792,0.000004,2,1,0.018205
